"","Term","Home Value","Principle","Annual Interest Rate","Change in Annual Interest Rate","% Change in Annual Interest Rate","Monthly Payment","Change in Monthly Payment","% Change in Monthly Payment","Total Amount Paid","Change in Total Amount Paid","% Change in Total Amount Paid","Total Interest","Change in Total Interest","% Change in Total Interest"
"99",30,750000,675000,3.5,0.5,16.6666666666667,3031.05164270957,185.224415035803,6.50863176916082,1091178.59137545,66680.7894128892,6.50863176916081,416178.591375445,66680.7894128892,19.0790296930202
"100",30,8e+05,720000,2.5,-0.5,-16.6666666666667,2844.87047148772,-190.678571364301,-6.28151839000271,1024153.36973558,-68644.2856911484,-6.28151839000272,304153.369735578,-68644.2856911484,-18.4132825654641
"101",30,8e+05,720000,2.625,-0.375,-12.5,2891.88382350412,-143.665219347902,-4.73275896122314,1041078.17646148,-51719.478965245,-4.73275896122316,321078.176461482,-51719.478965245,-13.8733380460893
"102",30,8e+05,720000,2.75,-0.25,-8.33333333333333,2939.33650319163,-96.2125396603856,-3.16952677430604,1058161.14114899,-34636.514277739,-3.16952677430606,338161.141148988,-34636.514277739,-9.2909689139788
"103",30,8e+05,720000,2.875,-0.125,-4.16666666666667,2987.22583494794,-48.3232079040745,-1.59190997153757,1075401.30058126,-17396.354845467,-1.59190997153759,355401.30058126,-17396.354845467,-4.66643354437251
"104",30,8e+05,720000,3,0,0,3035.54904285202,0,0,1092797.65542673,0,0,372797.655426727,0,0
"105",30,8e+05,720000,3.125,0.125,4.16666666666667,3084.30325323553,48.7542103835162,1.60610847313835,1110349.17116479,17551.5157380658,1.60610847313834,390349.171164792,17551.5157380658,4.70805421723355
"106",30,8e+05,720000,3.25,0.25,8.33333333333333,3133.48549732113,97.936454469112,3.22631764753492,1128054.77903561,35257.1236088802,3.22631764753491,408054.779035607,35257.1236088802,9.45744242101597
"107",30,8e+05,720000,3.375,0.375,12.5,3183.0927139261,147.543671074078,4.86052667874062,1145913.37701339,53115.7215866679,4.86052667874061,425913.377013395,53115.7215866679,14.2478690017158
"108",30,8e+05,720000,3.5,0.5,16.6666666666667,3233.12175222354,197.572709371524,6.50863176916083,1163923.83080048,71126.1753737484,6.50863176916081,443923.830800475,71126.1753737484,19.0790296930202
"109",30,9e+05,810000,2.5,-0.5,-16.6666666666667,3200.47928042368,-214.513392784838,-6.28151839000271,1152172.54095253,-77224.8214025418,-6.28151839000271,342172.540952526,-77224.8214025418,-18.4132825654641
