"","Term","Home Value","Principle","Annual Interest Rate","Change in Annual Interest Rate","% Change in Annual Interest Rate","Monthly Payment","Change in Monthly Payment","% Change in Monthly Payment","Total Amount Paid","Change in Total Amount Paid","% Change in Total Amount Paid","Total Interest","Change in Total Interest","% Change in Total Interest"
"69",30,5e+05,482500,3.125,0.125,4.16666666666667,2066.91155511965,32.6720923750647,1.60610847313835,744088.159843073,11761.9532550233,1.60610847313835,261588.159843073,11761.9532550233,4.70805421723358
"70",30,5e+05,482500,3.25,0.25,8.33333333333333,2099.87048952423,65.6310267796478,3.22631764753491,755953.376228723,23627.1696406732,3.22631764753491,273453.376228723,23627.1696406732,9.45744242101598
"71",30,5e+05,482500,3.375,0.375,12.5,2133.11421454075,98.8747517961704,4.86052667874062,767921.117234671,35594.9106466214,4.86052667874063,285421.117234671,35594.9106466214,14.2478690017159
"72",30,5e+05,482500,3.5,0.5,16.6666666666667,2166.64061867758,132.401155933,6.50863176916083,779990.62272393,47664.4161358802,6.50863176916083,297490.62272393,47664.4161358802,19.0790296930203
"73",30,6e+05,579000,2.5,-0.5,-16.6666666666667,2287.75000415471,-153.337351138792,-6.2815183900027,823590.001495694,-55201.4464099648,-6.28151839000268,244590.001495694,-55201.4464099648,-18.413282565464
"74",30,6e+05,579000,2.625,-0.375,-12.5,2325.55657473456,-115.530780558938,-4.73275896122313,837200.366904442,-41591.0810012175,-4.73275896122312,258200.366904442,-41591.0810012175,-13.8733380460892
"75",30,6e+05,579000,2.75,-0.25,-8.33333333333333,2363.71643798327,-77.370917310227,-3.16952677430606,850937.917673978,-27853.5302316815,-3.16952677430603,271937.917673978,-27853.5302316815,-9.29096891397873
"76",30,6e+05,579000,2.875,-0.125,-4.16666666666667,2402.22744227064,-38.8599130228599,-1.59190997153757,864801.87921743,-13989.5686882294,-1.59190997153755,285801.87921743,-13989.5686882294,-4.66643354437241
"77",30,6e+05,579000,3,0,0,2441.0873552935,0,0,878791.447905659,0,0,299791.447905659,0,0
"78",30,6e+05,579000,3.125,0.125,4.16666666666667,2480.29386614358,39.2065108500774,1.60610847313834,892905.791811687,14114.343906028,1.60610847313835,313905.791811687,14114.343906028,4.70805421723357
"79",30,6e+05,579000,3.25,0.25,8.33333333333333,2519.84458742908,78.7572321355774,3.22631764753491,907144.051474467,28352.6035688079,3.22631764753492,328144.051474467,28352.6035688079,9.45744242101602
"80",30,6e+05,579000,3.375,0.375,12.5,2559.7370574489,118.649702155404,4.86052667874061,921505.340681605,42713.8927759456,4.86052667874063,342505.340681605,42713.8927759456,14.2478690017159
"81",30,6e+05,579000,3.5,0.5,16.6666666666667,2599.9687424131,158.8813871196,6.50863176916082,935988.747268715,57197.2993630562,6.50863176916083,356988.747268715,57197.2993630562,19.0790296930203
"82",30,7e+05,675500,2.5,-0.5,-16.6666666666667,2669.04167151382,-178.893576328591,-6.28151839000272,960855.001744976,-64401.6874782928,-6.28151839000274,285355.001744976,-64401.6874782928,-18.4132825654641
"83",30,7e+05,675500,2.625,-0.375,-12.5,2713.14933719032,-134.785910652094,-4.73275896122313,976733.761388515,-48522.9278347539,-4.73275896122313,301233.761388515,-48522.9278347539,-13.8733380460892
"84",30,7e+05,675500,2.75,-0.25,-8.33333333333333,2757.66917764715,-90.2660701952645,-3.16952677430604,992760.903952974,-32495.7852702953,-3.16952677430605,317260.903952974,-32495.7852702953,-9.29096891397879
"85",30,7e+05,675500,2.875,-0.125,-4.16666666666667,2802.59868264908,-45.3365651933364,-1.59190997153756,1008935.52575367,-16321.1634696012,-1.59190997153757,333435.525753668,-16321.1634696012,-4.66643354437246
"86",30,7e+05,675500,3,0,0,2847.93524784241,0,0,1025256.68922327,0,0,349756.689223269,0,0
"87",30,7e+05,675500,3.125,0.125,4.16666666666667,2893.67617716751,45.7409293250907,1.60610847313835,1041723.4237803,16466.7345570326,1.60610847313834,366223.423780302,16466.7345570326,4.70805421723355
"88",30,7e+05,675500,3.25,0.25,8.33333333333333,2939.81868533392,91.8834374915073,3.22631764753492,1058334.72672021,33078.0374969426,3.22631764753492,382834.726720212,33078.0374969426,9.457442421016
"89",30,7e+05,675500,3.375,0.375,12.5,2986.35990035705,138.424652514638,4.86052667874061,1075089.56412854,49832.8749052696,4.8605266787406,399589.564128539,49832.8749052696,14.2478690017158
"90",30,7e+05,675500,3.5,0.5,16.6666666666667,3033.29686614861,185.3616183062,6.50863176916082,1091986.8718135,66730.182590232,6.50863176916081,416486.871813501,66730.182590232,19.0790296930202
"91",30,750000,723750,2.5,-0.5,-16.6666666666667,2859.68750519338,-191.671688923489,-6.2815183900027,1029487.50186962,-69001.8080124562,-6.28151839000269,305737.501869618,-69001.8080124562,-18.413282565464
"92",30,750000,723750,2.625,-0.375,-12.5,2906.9457184182,-144.413475698672,-4.73275896122312,1046500.45863055,-51988.851251522,-4.73275896122313,322750.458630552,-51988.851251522,-13.8733380460892
"93",30,750000,723750,2.75,-0.25,-8.33333333333333,2954.64554747909,-96.7136466377833,-3.16952677430604,1063672.39709247,-34816.9127896018,-3.16952677430603,339922.397092472,-34816.9127896018,-9.2909689139787
"94",30,750000,723750,2.875,-0.125,-4.16666666666667,3002.7843028383,-48.5748912785748,-1.59190997153757,1081002.34902179,-17486.9608602871,-1.59190997153758,357252.349021787,-17486.9608602871,-4.66643354437249
"95",30,750000,723750,3,0,0,3051.35919411687,0,0,1098489.30988207,0,0,374739.309882074,0,0
"96",30,750000,723750,3.125,0.125,4.16666666666667,3100.36733267947,49.0081385625972,1.60610847313835,1116132.23976461,17642.929882535,1.60610847313835,392382.239764609,17642.929882535,4.70805421723358
"97",30,750000,723750,3.25,0.25,8.33333333333333,3149.80573428634,98.4465401694724,3.22631764753493,1133930.06434308,35440.75446101,3.22631764753493,410180.064343084,35440.75446101,9.45744242101603
"98",30,750000,723750,3.375,0.375,12.5,3199.67132181113,148.312127694255,4.86052667874061,1151881.67585201,53392.3659699319,4.86052667874062,428131.675852006,53392.3659699319,14.2478690017159
"99",30,750000,723750,3.5,0.5,16.6666666666667,3249.96092801637,198.601733899501,6.50863176916083,1169985.93408589,71496.6242038202,6.50863176916083,446235.934085894,71496.6242038202,19.0790296930203
"100",30,8e+05,772000,2.5,-0.5,-16.6666666666667,3050.33333887294,-204.449801518389,-6.2815183900027,1098120.00199426,-73601.9285466201,-6.28151839000271,326120.001994259,-73601.9285466201,-18.4132825654641
"101",30,8e+05,772000,2.625,-0.375,-12.5,3100.74209964608,-154.04104074525,-4.73275896122314,1116267.15587259,-55454.77466829,-4.73275896122312,344267.155872589,-55454.77466829,-13.8733380460892
"102",30,8e+05,772000,2.75,-0.25,-8.33333333333333,3151.62191731103,-103.161223080302,-3.16952677430604,1134583.89023197,-37138.0403089088,-3.16952677430604,362583.89023197,-37138.0403089088,-9.29096891397875
"103",30,8e+05,772000,2.875,-0.125,-4.16666666666667,3202.96992302752,-51.8132173638128,-1.59190997153756,1153069.17228991,-18652.7582509725,-1.59190997153755,381069.172289907,-18652.7582509725,-4.66643354437239
"104",30,8e+05,772000,3,0,0,3254.78314039133,0,0,1171721.93054088,0,0,399721.930540879,0,0
"105",30,8e+05,772000,3.125,0.125,4.16666666666667,3307.05848819143,52.2753478001036,1.60610847313835,1190541.05574892,18819.1252080372,1.60610847313834,418541.055748916,18819.1252080372,4.70805421723355
"106",30,8e+05,772000,3.25,0.25,8.33333333333333,3359.79278323877,105.009642847437,3.22631764753492,1209525.40196596,37803.4714250772,3.22631764753491,437525.401965956,37803.4714250772,9.45744242101599
"107",30,8e+05,772000,3.375,0.375,12.5,3412.9827432652,158.199602873872,4.86052667874061,1228673.78757547,56951.8570345941,4.86052667874062,456673.787575473,56951.8570345941,14.2478690017158
"108",30,8e+05,772000,3.5,0.5,16.6666666666667,3466.62498988413,211.841849492801,6.50863176916084,1247984.99635829,76263.0658174083,6.50863176916083,475984.996358287,76263.0658174083,19.0790296930203
"109",30,9e+05,868500,2.5,-0.5,-16.6666666666667,3431.62500623206,-230.006026708188,-6.28151839000272,1235385.00224354,-82802.1696149479,-6.28151839000273,366885.002243541,-82802.1696149479,-18.4132825654641
"110",30,9e+05,868500,2.625,-0.375,-12.5,3488.33486210184,-173.296170838407,-4.73275896122314,1255800.55035666,-62386.6215018264,-4.73275896122314,387300.550356663,-62386.6215018264,-13.8733380460892
"111",30,9e+05,868500,2.75,-0.25,-8.33333333333333,3545.57465697491,-116.056375965341,-3.16952677430606,1276406.87651097,-41780.2953475227,-3.16952677430606,407906.876510966,-41780.2953475227,-9.29096891397882
"112",30,9e+05,868500,2.875,-0.125,-4.16666666666667,3603.34116340596,-58.2898695342897,-1.59190997153756,1297202.81882614,-20984.3530323445,-1.59190997153758,428702.818826145,-20984.3530323445,-4.66643354437249
"113",30,9e+05,868500,3,0,0,3661.63103294025,0,0,1318187.17185849,0,0,449687.171858489,0,0
"114",30,9e+05,868500,3.125,0.125,4.16666666666667,3720.44079921536,58.8097662751161,1.60610847313834,1339358.68771753,21171.5158590418,1.60610847313834,470858.687717531,21171.5158590418,4.70805421723354
"115",30,9e+05,868500,3.25,0.25,8.33333333333333,3779.76688114361,118.135848203367,3.22631764753492,1360716.0772117,42528.9053532118,3.22631764753491,492216.077211701,42528.9053532118,9.45744242101599
"116",30,9e+05,868500,3.375,0.375,12.5,3839.60558617335,177.974553233106,4.86052667874061,1382258.01102241,64070.839163918,4.8605266787406,513758.011022407,64070.839163918,14.2478690017158
"117",30,9e+05,868500,3.5,0.5,16.6666666666667,3899.95311361965,238.322080679401,6.50863176916083,1403983.12090307,85795.9490445843,6.50863176916083,535483.120903073,85795.9490445843,19.0790296930203
"118",30,1e+06,965000,2.5,-0.5,-16.6666666666667,3812.91667359118,-255.562251897987,-6.28151839000272,1372650.00249282,-92002.4106832752,-6.28151839000272,407650.002492824,-92002.4106832752,-18.4132825654641
"119",30,1e+06,965000,2.625,-0.375,-12.5,3875.9276245576,-192.551300931563,-4.73275896122313,1395333.94484074,-69318.4683353626,-4.73275896122313,430333.944840736,-69318.4683353626,-13.8733380460892
"120",30,1e+06,965000,2.75,-0.25,-8.33333333333333,3939.52739663879,-128.951528850378,-3.16952677430605,1418229.86278996,-46422.5503861359,-3.16952677430604,453229.862789963,-46422.5503861359,-9.29096891397874
"121",30,1e+06,965000,2.875,-0.125,-4.16666666666667,4003.7124037844,-64.7665217047665,-1.59190997153757,1441336.46536238,-23315.947813716,-1.59190997153757,476336.465362383,-23315.947813716,-4.66643354437247
"122",30,1e+06,965000,3,0,0,4068.47892548916,0,0,1464652.4131761,0,0,499652.413176099,0,0
"123",30,1e+06,965000,3.125,0.125,4.16666666666667,4133.82311023929,65.3441847501294,1.60610847313835,1488176.31968615,23523.9065100467,1.60610847313835,523176.319686146,23523.9065100467,4.70805421723358
"124",30,1e+06,965000,3.25,0.25,8.33333333333333,4199.74097904846,131.262053559296,3.22631764753491,1511906.75245745,47254.3392813464,3.22631764753491,546906.752457445,47254.3392813464,9.45744242101598
"125",30,1e+06,965000,3.375,0.375,12.5,4266.2284290815,197.749503592341,4.86052667874062,1535842.23446934,71189.8212932427,4.86052667874063,570842.234469342,71189.8212932427,14.2478690017159
"126",30,1e+06,965000,3.5,0.5,16.6666666666667,4333.28123735516,264.802311866001,6.50863176916083,1559981.24544786,95328.8322717603,6.50863176916083,594981.245447859,95328.8322717603,19.0790296930203
