"","Term","Home Value","Principle","Annual Interest Rate","Change in Annual Interest Rate","% Change in Annual Interest Rate","Monthly Payment","Change in Monthly Payment","% Change in Monthly Payment","Total Amount Paid","Change in Total Amount Paid","% Change in Total Amount Paid","Total Interest","Change in Total Interest","% Change in Total Interest"
"70",30,5e+05,412500,3.25,0.25,8.33333333333333,1795.22606617356,56.1094270395954,3.22631764753492,646281.383822483,20199.3937342543,3.22631764753491,233781.383822483,20199.3937342543,9.45744242101598
"71",30,5e+05,412500,3.375,0.375,12.5,1823.64686735349,84.5302282195239,4.86052667874063,656512.872247258,30430.8821590287,4.86052667874064,244012.872247258,30430.8821590287,14.2478690017159
"72",30,5e+05,412500,3.5,0.5,16.6666666666667,1852.3093372114,113.192698077435,6.50863176916082,666831.361396105,40749.3713078767,6.5086317691608,254331.361396105,40749.3713078767,19.0790296930202
"73",30,6e+05,495000,2.5,-0.5,-16.6666666666667,1955.84844914781,-131.091517812957,-6.28151839000271,704105.44169321,-47192.9464126644,-6.2815183900027,209105.44169321,-47192.9464126644,-18.4132825654641
"74",30,6e+05,495000,2.625,-0.375,-12.5,1988.17012865908,-98.7698383016821,-4.73275896122311,715741.246317269,-35557.1417886055,-4.7327589612231,220741.246317269,-35557.1417886055,-13.8733380460891
"75",30,6e+05,495000,2.75,-0.25,-8.33333333333333,2020.79384594425,-66.1461210165151,-3.16952677430604,727485.784539929,-23812.6035659454,-3.16952677430604,232485.784539929,-23812.6035659454,-9.29096891397875
"76",30,6e+05,495000,2.875,-0.125,-4.16666666666667,2053.71776152671,-33.2222054340509,-1.59190997153755,739338.394149616,-11959.9939562583,-1.59190997153755,244338.394149616,-11959.9939562583,-4.6664335443724
"77",30,6e+05,495000,3,0,0,2086.93996696076,0,0,751298.388105874,0,0,256298.388105874,0,0
"78",30,6e+05,495000,3.125,0.125,4.16666666666667,2120.45848659943,33.5185196386678,1.60610847313837,763365.055175795,12066.6670699205,1.60610847313837,268365.055175795,12066.6670699205,4.70805421723364
"79",30,6e+05,495000,3.25,0.25,8.33333333333333,2154.27127940828,67.3313124475148,3.22631764753494,775537.66058698,24239.2724811054,3.22631764753494,280537.66058698,24239.2724811054,9.45744242101608
"80",30,6e+05,495000,3.375,0.375,12.5,2188.37624082419,101.436273863429,4.86052667874062,787815.446696709,36517.0585908344,4.86052667874063,292815.446696709,36517.0585908344,14.2478690017159
"81",30,6e+05,495000,3.5,0.5,16.6666666666667,2222.77120465369,135.831237692923,6.50863176916084,800197.633675327,48899.2455694524,6.50863176916086,305197.633675327,48899.2455694524,19.0790296930204
"82",30,7e+05,577500,2.5,-0.5,-16.6666666666667,2281.82319067244,-152.940104115116,-6.28151839000271,821456.348642078,-55058.4374814419,-6.28151839000271,243956.348642078,-55058.4374814419,-18.4132825654641
"83",30,7e+05,577500,2.625,-0.375,-12.5,2319.53181676893,-115.231478018629,-4.73275896122312,835031.454036814,-41483.3320867067,-4.73275896122313,257531.454036814,-41483.3320867067,-13.8733380460892
"84",30,7e+05,577500,2.75,-0.25,-8.33333333333333,2357.59282026829,-77.1704745192674,-3.16952677430604,848733.415296584,-27781.3708269364,-3.16952677430606,271233.415296584,-27781.3708269364,-9.29096891397879
"85",30,7e+05,577500,2.875,-0.125,-4.16666666666667,2396.0040551145,-38.7592396730597,-1.59190997153757,862561.459841219,-13953.3262823016,-1.59190997153757,285061.459841219,-13953.3262823016,-4.66643354437248
"86",30,7e+05,577500,3,0,0,2434.76329478756,0,0,876514.78612352,0,0,299014.78612352,0,0
"87",30,7e+05,577500,3.125,0.125,4.16666666666667,2473.868234366,39.1049395784457,1.60610847313836,890592.564371761,14077.7782482404,1.60610847313835,313092.564371761,14077.7782482404,4.70805421723358
"88",30,7e+05,577500,3.25,0.25,8.33333333333333,2513.31649264299,78.5531978554336,3.22631764753492,904793.937351476,28279.1512279561,3.22631764753492,327293.937351476,28279.1512279561,9.45744242101599
"89",30,7e+05,577500,3.375,0.375,12.5,2553.10561429489,118.342319507333,4.86052667874062,919118.02114616,42603.23502264,4.86052667874062,341618.02114616,42603.23502264,14.2478690017158
"90",30,7e+05,577500,3.5,0.5,16.6666666666667,2593.23307209597,158.469777308409,6.50863176916081,933563.905954548,57049.1198310273,6.50863176916081,356063.905954548,57049.1198310273,19.0790296930202
